Date,close,composite,position,daily_ret,portfolio,rf_signal,xgb_signal
2022-06-22,355.80584716796875,0.026830837816568674,0.0,-0.0,100000.0,0.06982079048577977,-0.010017693
2022-06-23,359.29364013671875,-0.007730525608179319,0.0,0.0,100000.0,-0.044165959685896095,0.023499846
2022-06-24,370.7169494628906,0.04667989483060212,0.0,0.0,100000.0,0.051520951783595836,0.042530417
2022-06-27,369.30096435546875,-0.03325832790847921,0.0,-0.0,100000.0,-0.04593970343025516,-0.022388577
2022-06-28,361.7550048828125,0.01944324826339187,0.0,-0.0,100000.0,-0.010068610448289383,0.044739127
2022-06-29,361.46038818359375,0.03465908460573193,0.0,-0.0,100000.0,0.06110751960977229,0.011988997
2022-06-30,358.5238037109375,0.08406663774949355,0.0,-0.0,100000.0,0.12797689257980477,0.046429276
2022-07-01,362.3157958984375,-0.012054029233028795,0.0,0.0,100000.0,-0.01816440301603972,-0.006816566
2022-07-05,363.0000305175781,0.000760408416933443,0.0,0.0,100000.0,0.02838346333671049,-0.022916496
2022-07-06,364.2259826660156,-0.00811800588838515,0.0,0.0,100000.0,-0.00963635243597849,-0.006816566
2022-07-07,369.6810302734375,0.027949973645806446,0.0,0.0,100000.0,0.006390787021816058,0.046429276
2022-07-08,369.376953125,0.056021749279822,0.0,-0.0,100000.0,0.049301175760730453,0.06178224
2022-07-11,365.15740966796875,-0.020718540425712847,0.0,-0.0,100000.0,-0.019351716469227398,-0.021890104
2022-07-12,361.9261474609375,0.05425367533546409,0.0,-0.0,100000.0,0.06535398154120042,0.044739127
2022-07-13,360.02532958984375,0.029031857205395212,0.0,-0.0,100000.0,0.05030916740307145,0.010794163
2022-07-14,359.1510925292969,-0.011922188775300262,0.0,-0.0,100000.0,-0.017878748690961233,-0.006816566
2022-07-15,366.0126953125,-0.024385749247397927,0.0,0.0,100000.0,-0.03621262085229776,-0.014248431
2022-07-18,362.9905700683594,0.06983073911779088,0.0,-0.0,100000.0,0.08849156019136062,0.05383575
2022-07-19,372.7982482910156,0.08385385309277536,0.0,0.0,100000.0,0.09470733677354337,0.07455087
2022-07-20,375.17413330078125,0.0652683738909889,0.0,0.0,100000.0,0.08257153518589788,0.050437093
2022-07-21,378.9946594238281,-0.010271549768822677,0.0,0.0,100000.0,-0.013073336269872837,-0.0078700185
2022-07-22,375.47833251953125,0.013996667130260276,0.0,-0.0,100000.0,-0.008874273296016477,0.03360033
2022-07-25,375.93438720703125,-0.005944808325013054,0.0,0.0,100000.0,-0.00023250116423217948,-0.010841072
2022-07-26,371.4867858886719,0.061038734953829735,0.0,-0.0,100000.0,0.08673873075776267,0.039010167
2022-07-27,381.1329345703125,0.0858670826633951,0.0,0.0,100000.0,0.1318778565599248,0.046429276
2022-07-28,385.91326904296875,0.054789180328183015,0.0,0.0,100000.0,0.08358642326568966,0.03010583
2022-07-29,391.5393981933594,0.04315415147697849,0.0,0.0,100000.0,0.06655105718113813,0.02309966
2022-08-01,390.3798828125,-0.01837937880014807,0.0,-0.0,100000.0,-0.012940878718959936,-0.02304095
2022-08-02,387.804443359375,0.007691603636531969,0.0,-0.0,100000.0,0.00423522832745582,0.010654211
2022-08-03,393.8773193359375,0.05970133888906671,0.0,0.0,100000.0,0.06283393854304092,0.057016253
2022-08-04,393.6112060546875,0.03197039555153975,0.0,-0.0,100000.0,0.048602829506566914,0.017714024
2022-08-05,392.9458923339844,0.06553299101183939,0.0,-0.0,100000.0,0.1291816124251678,0.01097703
2022-08-08,392.48974609375,0.06418552497893547,0.0,-0.0,100000.0,0.08962143874550804,0.042383313
2022-08-09,390.93109130859375,0.04665583651452727,0.0,-0.0,100000.0,0.09518950789415681,0.0050555468
2022-08-11,399.14227294921875,0.038975437861997045,0.0,0.0,100000.0,0.050812834661890405,0.028829098
2022-08-12,405.8993225097656,0.005048740697859604,0.0,0.0,100000.0,0.021017676311808398,-0.008638918
2022-08-15,407.5719909667969,0.0064878356071472985,0.0,0.0,100000.0,0.029426779862213315,-0.013174117
2022-08-16,408.37030029296875,-0.01238499391036907,0.0,0.0,100000.0,-0.03001012736467823,0.0027222633
2022-08-17,405.4716796875,-0.014102390532770414,0.0,-0.0,100000.0,-0.015185376774275061,-0.013174117
2022-08-18,406.650146484375,-0.010464835459297935,0.0,0.0,100000.0,-0.00932716790602911,-0.011439979
2022-08-19,401.1855773925781,0.0710214615020141,0.0,-0.0,100000.0,0.10084207061245715,0.04546094
2022-08-22,392.8319091796875,0.031035849675132843,0.0,-0.0,100000.0,0.04029473661047256,0.02309966
2022-08-23,391.8815612792969,-0.014215691063230219,0.0,-0.0,100000.0,-0.0339959696356662,0.0027388334
2022-08-24,393.13604736328125,0.10879464843931037,0.5,0.0,100000.0,0.14874572669103592,0.07455087
2022-08-25,398.68609619140625,0.09522827054891499,0.0,0.006308687272953668,100630.86872729537,0.11935190792851258,0.07455087
2022-08-26,385.1909484863281,0.08855863523323285,0.0,-0.00075,100555.39557574988,0.10490103141120127,0.07455087
2022-08-29,382.6440124511719,0.008629927305203256,0.0,-0.0,100555.39557574988,0.022675097068429073,-0.0034087896
2022-08-30,378.44342041015625,0.013777539610908832,0.0,-0.0,100555.39557574988,0.037803996145825136,-0.006816566
2022-08-31,375.5638122558594,0.03417955247901893,0.0,-0.0,100555.39557574988,0.08200835736006368,-0.006816566
2022-09-01,376.7422180175781,0.03416083552848913,0.0,0.0,100555.39557574988,0.06002797994241288,0.011988997
2022-09-02,372.7696838378906,-0.004017910658661007,0.0,-0.0,100555.39557574988,-0.0007528127715761834,-0.006816566
2022-09-06,371.36322021484375,0.04568067641645141,0.0,-0.0,100555.39557574988,0.05704195776029275,0.035942435
2022-09-07,378.03472900390625,0.01651024085379695,0.0,0.0,100555.39557574988,0.043724848838749386,-0.006816566
2022-09-08,380.50567626953125,0.04308290694152786,0.0,0.0,100555.39557574988,0.06167014503138124,0.027150989
2022-09-09,386.41693115234375,-0.009226677708794425,0.0,0.0,100555.39557574988,-0.007776444588867615,-0.010469735
2022-09-12,390.5699462890625,0.027345336229381692,0.0,0.0,100555.39557574988,0.049236456182286226,0.008581519
2022-09-13,373.5870361328125,-0.01906858139061917,0.0,-0.0,100555.39557574988,-0.01519525264155841,-0.022388577
2022-09-14,375.0126037597656,-0.036559034802356075,0.0,0.0,100555.39557574988,-0.06699655162491785,-0.010469735
2022-09-15,370.7549743652344,0.03887804379914114,0.0,-0.0,100555.39557574988,0.07422398925009838,0.008581519
2022-09-16,367.9264221191406,0.018626442300552336,0.0,-0.0,100555.39557574988,0.048309951973386056,-0.006816566
2022-09-19,370.7797546386719,-0.01082626060675237,0.0,0.0,100555.39557574988,-0.01124220753444316,-0.010469735
2022-09-20,366.52374267578125,0.04721427096328528,0.0,-0.0,100555.39557574988,0.07062143374518898,0.027150989
2022-09-21,360.1301574707031,0.008671275896272094,0.0,-0.0,100555.39557574988,0.026740424764112203,-0.006816566
2022-09-22,357.1051940917969,0.02090132224430325,0.0,-0.0,100555.39557574988,0.035274425881282934,0.008581519
2022-09-23,351.1219482421875,-0.001764136163735275,0.0,-0.0,100555.39557574988,0.00015462621906225937,-0.0034087896
2022-09-26,347.6484375,-0.03983088890670188,0.0,-0.0,100555.39557574988,-0.07408556885100043,-0.010469735
2022-09-27,346.7608947753906,-0.015175016635948191,0.0,-0.0,100555.39557574988,-0.024926542389031747,-0.006816566
2022-09-28,353.58392333984375,0.030977708345627197,0.0,0.0,100555.39557574988,0.02518552694017362,0.035942435
2022-09-29,346.1978454589844,-0.0034738818583294542,0.0,-0.0,100555.39557574988,0.00042591629580884804,-0.006816566
2022-09-30,340.844482421875,-0.030327239385781996,0.0,-0.0,100555.39557574988,-0.05775635834700499,-0.006816566
2022-10-03,349.84320068359375,-0.01129913614766426,0.0,0.0,100555.39557574988,-0.020504540412783878,-0.0034087896
2022-10-04,360.68365478515625,0.0614592663725423,0.0,0.0,100555.39557574988,0.08354292345779957,0.042530417
2022-10-05,359.8438720703125,-0.01300311341531875,0.0,-0.0,100555.39557574988,0.0019200389411359597,-0.025794387
2022-10-06,356.13177490234375,-0.00518781810609903,0.0,-0.0,100555.39557574988,-0.038656760098055465,0.023499846
2022-10-07,346.1978454589844,0.02307621712411488,0.0,-0.0,100555.39557574988,0.014349846333307659,0.030555964
2022-10-10,343.5545959472656,-0.026302932636724282,0.0,-0.0,100555.39557574988,-0.04477499693271564,-0.010469735
2022-10-11,341.37884521484375,0.06261483773006819,0.0,-0.0,100555.39557574988,0.10001685764620649,0.030555964
2022-10-12,340.2528381347656,0.04121591998844609,0.0,-0.0,100555.39557574988,0.09725382029715585,-0.006816566
2022-10-13,349.2324523925781,0.07738997216681212,0.0,0.0,100555.39557574988,0.08099348972832893,0.07430124
2022-10-14,341.27386474609375,0.022668253606622352,0.0,-0.0,100555.39557574988,0.0059020562203135896,0.03703928
2022-10-17,350.0435791015625,0.05476436075107531,0.0,0.0,100555.39557574988,0.07544362169996166,0.03703928
2022-10-18,354.156494140625,0.06477233834569576,0.0,0.0,100555.39557574988,0.08675322578609651,0.045931578
2022-10-19,351.6467590332031,0.03289457325913879,0.0,-0.0,100555.39557574988,0.021652755045425298,0.042530417
2022-10-20,348.69805908203125,0.00217594353902325,0.0,-0.0,100555.39557574988,0.00575866869940328,-0.00089496374
2022-10-21,357.17193603515625,0.008817962546122651,0.0,0.0,100555.39557574988,0.02705824583878841,-0.006816566
2022-10-24,361.5424499511719,-0.019368130956653663,0.0,0.0,100555.39557574988,0.006073503539076985,-0.041175246
2022-10-25,367.3158264160156,0.038691985193402875,0.0,0.0,100555.39557574988,0.06082309593519353,0.019722462
2022-10-26,364.54840087890625,0.012250273480257349,0.0,-0.0,100555.39557574988,-0.03997670317604601,0.057016253
2022-10-27,362.60174560546875,-0.044129876496874804,0.0,-0.0,100555.39557574988,-0.10804464529492552,0.010654211
2022-10-28,371.228271484375,0.019521404832716475,0.0,0.0,100555.39557574988,0.01928683848703966,0.019722462
2022-10-31,368.54681396484375,0.01488148283872764,0.0,-0.0,100555.39557574988,0.015551547962557755,0.014307141
2022-11-01,366.93402099609375,0.024844483633132762,0.0,-0.0,100555.39557574988,0.031140610458254114,0.019447803
2022-11-02,357.7254943847656,0.040047453793387554,0.0,-0.0,100555.39557574988,0.06748068504573773,0.016533256
2022-11-03,354.0419616699219,0.006321575312699236,0.0,-0.0,100555.39557574988,0.021649406833037677,-0.006816566
2022-11-04,359.1377258300781,0.04159921318701095,0.0,0.0,100555.39557574988,0.058455475229927945,0.027150989
2022-11-07,362.5730895996094,0.08089945794659814,0.0,0.0,100555.39557574988,0.11643888397305124,0.050437093
2022-11-08,364.5293273925781,0.08624617786137519,0.0,0.0,100555.39557574988,0.1324963154098513,0.046603203
2022-11-09,357.019287109375,0.037459962781334254,0.0,-0.0,100555.39557574988,0.05815371404237818,0.019722462
2022-11-10,376.6390075683594,0.003621647992966477,0.0,0.0,100555.39557574988,-0.01910270036755457,0.02309966
2022-11-11,380.2842712402344,0.01763201006492912,0.0,0.0,100555.39557574988,0.04129312970097232,-0.0026489496
2022-11-14,377.0492248535156,0.003926726195691743,0.0,-0.0,100555.39557574988,0.035389015438692994,-0.02304095
2022-11-15,380.26513671875,0.05063820124881683,0.0,0.0,100555.39557574988,0.02077534320590202,0.07623494
2022-11-16,377.36419677734375,0.013855457924082186,0.0,-0.0,100555.39557574988,0.05292726690397759,-0.019634664
2022-11-17,376.2095642089844,0.06953960728881448,0.0,-0.0,100555.39557574988,0.1378626143586138,0.01097703
2022-11-18,377.9176940917969,0.060435514648906105,0.0,0.0,100555.39557574988,0.08641962094472055,0.038163424
2022-11-21,376.5435791015625,0.049959975052730816,0.0,-0.0,100555.39557574988,0.0969747981089909,0.009661555
2022-11-22,381.6106872558594,0.11592072103272553,0.5,0.0,100555.39557574988,0.194819735321831,0.048292994
2022-11-23,384.01544189453125,0.06311986408648174,0.0,0.0024007957179662818,100796.80853886656,0.15051885165476908,-0.011793554
2022-11-25,383.9295349121094,0.04796794274974321,0.0,-0.00075,100721.21093246242,0.07411816691999618,0.025553465
2022-11-28,377.8031921386719,0.10501161690183951,0.5,-0.0,100721.21093246242,0.17118334303824462,0.048292994
2022-11-29,377.15423583984375,0.017771784096154798,0.0,-0.0016088549704338089,100559.16511162561,0.03458326842710574,0.0033619404
2022-11-30,389.0348815917969,0.10428098946322104,0.5,-0.00075,100483.74573779189,0.17846748137410862,0.040692568
2022-12-01,388.74859619140625,0.0330879388173444,0.0,-0.0011179430996254563,100371.4106276198,0.08831370328797727,-0.014248431
2022-12-02,388.3000793457031,0.0453254526709693,0.0,-0.00075,100296.13206964909,0.07125554310145155,0.02309966
2022-12-05,381.3148193359375,0.032549612013593424,0.0,-0.0,100296.13206964909,0.04357455501047047,0.02309966
2022-12-06,375.81829833984375,0.05517087452569333,0.0,-0.0,100296.13206964909,0.05726744557166008,0.053373814
2022-12-07,375.1789245605469,0.09152991390562452,0.0,-0.0,100296.13206964909,0.1278338111314064,0.060412288
2022-12-08,378.1180419921875,0.11134443091058806,0.5,0.0,100296.13206964909,0.15427025537880423,0.07455087
2022-12-09,375.29345703125,0.14917054824052353,0.5,-0.004485057108166073,99846.29818958856,0.23622684292699775,0.07455087
2022-12-12,380.7041320800781,0.02558197817084709,0.0,0.007208592299515648,100566.04944585315,0.0680755362434648,-0.010841072
2022-12-13,383.5860290527344,0.04920654898334325,0.0,-0.00075,100490.62490876875,0.07891885153259526,0.023738861
2022-12-14,381.133544921875,0.037952471936123396,0.0,-0.0,100490.62490876875,0.0822648470827107,-2.9563904e-05
2022-12-15,371.8103942871094,0.018568696884844773,0.0,-0.0,100490.62490876875,0.03629085918448749,0.003378272
2022-12-16,367.4206848144531,-0.013164770936422638,0.0,-0.0,100490.62490876875,0.0014180474213609795,-0.02566433
2022-12-19,364.3051452636719,0.03432175756942971,0.0,-0.0,100490.62490876875,0.06472559792941257,0.008261323
2022-12-20,364.80364990234375,0.03351128763464636,0.0,0.0,100490.62490876875,0.0942738398323425,-0.0185709
2022-12-21,370.25836181640625,0.04134902980344281,0.0,0.0,100490.62490876875,0.11522975422180065,-0.021977305
2022-12-22,364.97613525390625,0.04604627985652939,0.0,-0.0,100490.62490876875,0.10543712954662993,-0.0048601627
2022-12-23,367.0756530761719,-0.017383318107793814,0.0,0.0,100490.62490876875,-0.025449165453366285,-0.010469735
2022-12-27,365.62811279296875,0.06337978360546072,0.0,-0.0,100490.62490876875,0.08512721612619312,0.044739127
2022-12-28,361.0840759277344,0.08143130234966915,0.0,-0.0,100490.62490876875,0.15693387521169772,0.016714811
2022-12-29,367.583740234375,0.04150487609747517,0.0,0.0,100490.62490876875,0.09787989186671886,-0.006816566
2022-12-30,366.615478515625,0.03127732007924137,0.0,-0.0,100490.62490876875,0.0734377166958392,-0.0048601627
2023-01-03,365.072021484375,-0.00268150594939422,0.0,-0.0,100490.62490876875,0.0021427307651685212,-0.006816566
2023-01-04,367.8905029296875,0.04186717547856364,0.0,0.0,100490.62490876875,0.08070044122218045,0.008581519
2023-01-05,363.6916198730469,0.032881190775179,0.0,-0.0,100490.62490876875,0.0612308076981804,0.008581519
2023-01-06,372.0318298339844,0.012253515618861805,0.0,0.0,100490.62490876875,0.034501944163056575,-0.006816566
2023-01-09,371.8209228515625,0.04183204563915744,0.0,-0.0,100490.62490876875,0.04870325774282247,0.035942435
2023-01-10,374.428466796875,0.04658233709326273,0.0,0.0,100490.62490876875,0.047341556405824936,0.045931578
2023-01-11,379.16412353515625,0.0022781104808807275,0.0,0.0,100490.62490876875,0.016118154634284954,-0.0095847845
2023-01-12,380.54461669921875,-0.004196537965739541,0.0,0.0,100490.62490876875,0.006784728062705525,-0.013609052
2023-01-13,382.0208740234375,-0.04256734594442212,0.0,0.0,100490.62490876875,-0.08502253141931515,-0.006177187
2023-01-17,381.32122802734375,-0.01732678054597323,0.0,-0.0,100490.62490876875,-0.02635910925723195,-0.0095847845
2023-01-18,375.30078125,0.011805319023901749,0.0,-0.0,100490.62490876875,0.03676043981083049,-0.0095847845
2023-01-19,372.5686950683594,0.017118983373359563,0.0,-0.0,100490.62490876875,0.03389582497694499,0.0027388334
2023-01-20,379.5093078613281,0.009561202471808599,0.0,0.0,100490.62490876875,0.03733910787264971,-0.014248431
2023-01-23,384.06280517578125,0.03897173464716955,0.0,0.0,100490.62490876875,0.057489154049885416,0.02309966
2023-01-24,383.6506042480469,0.012230596865332465,0.0,-0.0,100490.62490876875,0.015227812036294475,0.009661555
2023-01-25,383.79437255859375,0.06478099701931916,0.0,0.0,100490.62490876875,0.08401699995945056,0.048292994
2023-01-26,388.01251220703125,-0.02868089316954155,0.0,0.0,100490.62490876875,-0.026294569344502694,-0.030726314
2023-01-27,388.9039611816406,-0.010645146361244414,0.0,0.0,100490.62490876875,-0.009907334626761577,-0.011277556
2023-01-30,384.0245361328125,0.0023531453759228303,0.0,-0.0,100490.62490876875,-0.021851122704482473,0.02309966
2023-01-31,389.67095947265625,0.006877607733682684,0.0,0.0,100490.62490876875,-0.0077876206572210505,0.019447803
2023-02-01,393.8122863769531,-0.016309527232058398,0.0,0.0,100490.62490876875,-0.018714139819062114,-0.014248431
2023-02-02,399.5450744628906,-0.0050364909811044115,0.0,0.0,100490.62490876875,-0.01261679194307852,0.0014609098
2023-02-03,395.2982482910156,0.020105548968722478,0.0,-0.0,100490.62490876875,0.01673689277975604,0.022992969
2023-02-06,392.8824462890625,-0.006001360003614184,0.0,-0.0,100490.62490876875,-0.039952551026812666,0.02309966
2023-02-07,398.0207214355469,0.09798321659161954,0.0,0.0,100490.62490876875,0.15595514236610136,0.048292994
2023-02-08,393.6684875488281,0.010489143699000926,0.0,-0.0,100490.62490876875,0.02102208319714971,0.0014609098
2023-02-09,390.2557373046875,0.06262037089662481,0.0,-0.0,100490.62490876875,0.0734080210420116,0.053373814
2023-02-10,391.16644287109375,0.06037724272364887,0.0,0.0,100490.62490876875,0.06800898467071959,0.05383575
2023-02-13,395.7583312988281,-0.00023738714281906862,0.0,0.0,100490.62490876875,0.012133578063854789,-0.010841072
2023-02-14,395.57623291015625,0.05333143773963749,0.0,-0.0,100490.62490876875,0.04507044610510119,0.060412288
2023-02-15,396.8608093261719,-0.012192191285199489,0.0,0.0,100490.62490876875,-0.05336601880358083,0.02309966
2023-02-16,391.3965148925781,0.0629720427970589,0.0,-0.0,100490.62490876875,0.06992046367702398,0.057016253
2023-02-17,390.418701171875,-0.0514775039006959,0.0,-0.0,100490.62490876875,-0.09491142260111002,-0.014248431
2023-02-21,382.5865783691406,-0.011459039883475708,0.0,-0.0,100490.62490876875,-0.003943624442914406,-0.017900825
2023-02-22,382.0592956542969,-0.016009308829078164,0.0,-0.0,100490.62490876875,-0.05737593987653622,0.019447803
2023-02-23,384.0916442871094,0.005913268032158636,0.0,0.0,100490.62490876875,0.020764741058533043,-0.006816566
2023-02-24,379.98858642578125,0.01643023099376565,0.0,-0.0,100490.62490876875,0.025587061505118136,0.008581519
2023-02-27,381.28277587890625,-0.04397899409287927,0.0,0.0,100490.62490876875,-0.0830731300877181,-0.010469735
2023-02-28,379.87359619140625,0.07996342726274706,0.0,-0.0,100490.62490876875,0.1236352720532432,0.042530417
2023-03-01,378.4164733886719,-0.0005984378891829014,0.0,-0.0,100490.62490876875,0.0066560448956263785,-0.006816566
2023-03-02,381.3594970703125,-0.01343781137674333,0.0,0.0,100490.62490876875,-0.025138336742455192,-0.0034087896
2023-03-03,387.4756774902344,-0.018823922213486825,0.0,0.0,100490.62490876875,-0.02857047434903448,-0.010469735
2023-03-06,387.74407958984375,-0.012472710477048343,0.0,0.0,100490.62490876875,-0.03778199008232097,0.009220958
2023-03-07,381.8004455566406,-0.02350586464806741,0.0,-0.0,100490.62490876875,-0.03974712481176934,-0.0095847845
2023-03-08,382.42364501953125,-0.013302151501618979,0.0,0.0,100490.62490876875,-0.03845953839119293,0.008261323
2023-03-09,375.367919921875,0.013220714846986958,0.0,-0.0,100490.62490876875,0.015031280642847145,0.011668801
2023-03-10,369.9515686035156,0.01404015132623667,0.0,-0.0,100490.62490876875,0.03837298819570212,-0.006816566
2023-03-13,369.42425537109375,-0.028375440128619974,0.0,-0.0,100490.62490876875,-0.05352745995648728,-0.006816566
2023-03-14,375.5309143066406,-0.041094227988919346,0.0,0.0,100490.62490876875,-0.08108483365380259,-0.006816566
2023-03-15,373.1822204589844,0.038604171206259724,0.0,-0.0,100490.62490876875,0.03773942336210806,0.039345384
2023-03-16,379.729736328125,-0.02069464941600114,0.0,0.0,100490.62490876875,-0.03688574674581313,-0.006816566
2023-03-17,375.2897033691406,0.011238519828671995,0.0,-0.0,100490.62490876875,-0.0030663612393849182,0.023499846
2023-03-20,378.8984069824219,-0.0068723288631063525,0.0,0.0,100490.62490876875,-0.006937385547874431,-0.006816566
2023-03-21,383.87353515625,-0.0009172303110068275,0.0,0.0,100490.62490876875,0.009194916251861918,-0.0095847845
2023-03-22,377.32977294921875,0.014336703602967451,0.0,-0.0,100490.62490876875,0.024280743300661656,0.005813241
2023-03-23,378.349853515625,-0.029216218402052328,0.0,0.0,100490.62490876875,-0.033360088754170014,-0.02566433
2023-03-24,380.8325500488281,0.0020161018873688596,0.0,0.0,100490.62490876875,-0.0063895632927503665,0.009220958
2023-03-27,381.5447082519531,-0.03523279152198087,0.0,0.0,100490.62490876875,-0.06515546637191516,-0.0095847845
2023-03-28,380.688232421875,0.0273519702688542,0.0,-0.0,100490.62490876875,0.04850481820046787,0.009220958
2023-03-29,386.22149658203125,0.016701338448443962,0.0,0.0,100490.62490876875,0.06615006441178362,-0.025683284
2023-03-30,388.4829406738281,0.02363466304460818,0.0,0.0,100490.62490876875,0.025738338736950528,0.021831512
2023-03-31,393.9585266113281,-0.004531853988758302,0.0,0.0,100490.62490876875,-0.0124874970540223,0.0022872686
2023-04-03,395.45965576171875,-0.03707592617745652,0.0,0.0,100490.62490876875,-0.08427249078383198,0.003378272
2023-04-04,393.26556396484375,-0.011164026149333565,0.0,-0.0,100490.62490876875,-0.054001099028003485,0.025553465
2023-04-05,392.23590087890625,0.026732039621769156,0.0,-0.0,100490.62490876875,0.07167856531455846,-0.011793554
2023-04-06,393.76593017578125,0.0748603420666897,0.0,0.0,100490.62490876875,0.1323850321067136,0.025553465
2023-04-10,394.170166015625,0.06687651119980688,0.0,0.0,100490.62490876875,0.11508673189513413,0.025553465
2023-04-11,394.2760009765625,0.022331077946378942,0.0,0.0,100490.62490876875,0.01857162651270694,0.025553465
2023-04-12,392.6689758300781,0.03454314986318853,0.0,-0.0,100490.62490876875,0.045031115665794375,0.025553465
2023-04-13,397.88470458984375,0.007003617181545443,0.0,0.0,100490.62490876875,-0.009584073453453301,0.021221638
2023-04-14,396.91265869140625,-0.0111773662512907,0.0,-0.0,100490.62490876875,-0.009505034911803267,-0.012610793
2023-04-17,398.33697509765625,0.0018430126002160127,0.0,0.0,100490.62490876875,-0.007278620538124503,0.009661555
2023-04-18,398.5967102050781,0.05216338694753101,0.0,0.0,100490.62490876875,0.08320829601520308,0.025553465
2023-04-19,398.5294189453125,0.0437764544791842,0.0,-0.0,100490.62490876875,0.06503660900045166,0.025553465
2023-04-20,396.35455322265625,0.031442921350915636,0.0,-0.0,100490.62490876875,0.03831395388920311,0.025553465
2023-04-21,396.6625061035156,-0.006570798045830177,0.0,0.0,100490.62490876875,-0.06050753668342551,0.039660692
2023-04-24,397.07635498046875,0.03328011043120197,0.0,0.0,100490.62490876875,0.045590528008398135,0.022728324
2023-04-25,390.7731628417969,0.033329401003673154,0.0,-0.0,100490.62490876875,0.025990876329542556,0.039619565
2023-04-26,389.1180419921875,-0.03258251554223205,0.0,-0.0,100490.62490876875,-0.03266108745316659,-0.03251517
2023-04-27,396.8646240234375,0.058264389473337855,0.0,0.0,100490.62490876875,0.08171551639765601,0.038163424
2023-04-28,400.251953125,0.08828258296251486,0.0,0.0,100490.62490876875,0.1635835918208004,0.023738861
2023-05-01,399.8477783203125,0.06176629146686481,0.0,-0.0,100490.62490876875,0.10613162691355865,0.023738861
2023-05-02,395.3537902832031,0.040367944501474774,0.0,-0.0,100490.62490876875,0.10037423587743749,-0.01106602
2023-05-03,392.6401062011719,0.012776248336639007,0.0,-0.0,100490.62490876875,0.014068269870426586,0.011668801
2023-05-04,389.8590087890625,0.05027459052366377,0.0,-0.0,100490.62490876875,0.09929006933025303,0.008261323
2023-05-05,397.07635498046875,0.042450282052347785,0.0,0.0,100490.62490876875,0.08233740097573505,0.008261323
2023-05-08,397.1821594238281,0.08236623800946784,0.0,0.0,100490.62490876875,0.15076484442253185,0.023738861
2023-05-09,395.4403991699219,0.056380660027870094,0.0,-0.0,100490.62490876875,0.13270573466650498,-0.0090408325
2023-05-10,397.2879943847656,0.07478448733565682,0.0,0.0,100490.62490876875,0.15069351064398412,0.00971961
2023-05-11,396.5951232910156,0.03811746660220289,0.0,-0.0,100490.62490876875,0.08262233552588294,-2.9563904e-05
2023-05-12,396.0755310058594,0.05049829458077654,0.0,-0.0,100490.62490876875,0.08171763366036738,0.023738861
2023-05-15,397.4419860839844,0.02011440912543326,0.0,0.0,100490.62490876875,0.029343021173546147,0.01220417
2023-05-16,394.7860107421875,0.04733449514093804,0.0,-0.0,100490.62490876875,0.09319426258401159,0.008026123
2023-05-17,399.57830810546875,0.09714505143442867,0.0,0.0,100490.62490876875,0.1292425756276126,0.06963289
2023-05-18,403.42755126953125,0.0422503317754678,0.0,0.0,100490.62490876875,0.08476027100774575,0.005813241
2023-05-19,402.84051513671875,0.038469730039942904,0.0,-0.0,100490.62490876875,0.08338557297431964,-2.9563904e-05
2023-05-22,403.00408935546875,0.023340561422846094,0.0,0.0,100490.62490876875,0.050605707637276565,-2.9563904e-05
2023-05-23,398.48126220703125,0.07479306296988453,0.0,-0.0,100490.62490876875,0.11582881058966721,0.039619565
2023-05-24,395.5943298339844,0.03033430798377463,0.0,-0.0,100490.62490876875,0.056086123827159884,0.008261323
2023-05-25,399.02020263671875,0.053503364392045796,0.0,0.0,100490.62490876875,0.07139996205485655,0.038163424
2023-05-26,404.18780517578125,0.09206443121961241,0.0,0.0,100490.62490876875,0.15097939004849942,0.041565895
2023-05-30,404.3417053222656,0.03445710468964626,0.0,0.0,100490.62490876875,0.04696172222958511,0.023738861
2023-05-31,402.0995178222656,0.04439348649251627,0.0,-0.0,100490.62490876875,0.07010273590102156,0.022356987
2023-06-01,405.9198913574219,0.028616995868257056,0.0,0.0,100490.62490876875,0.062037982269000314,-2.9563904e-05
2023-06-02,411.7900085449219,0.04230065913678885,0.0,0.0,100490.62490876875,0.06793009081128876,0.020332575
2023-06-05,411.0008544921875,0.004534282232645456,0.0,-0.0,100490.62490876875,0.011349610701071378,-0.0013074279
2023-06-06,411.8958740234375,0.004631710631073765,0.0,0.0,100490.62490876875,0.01837397343110314,-0.007147372
2023-06-07,410.47161865234375,0.010790481036066998,0.0,-0.0,100490.62490876875,0.035693506440699074,-0.010554969
2023-06-08,412.954345703125,-0.02089777867299098,0.0,0.0,100490.62490876875,-0.009458691947862696,-0.03070271
2023-06-09,413.6954040527344,0.0025276455776102047,0.0,0.0,100490.62490876875,0.013815165815265429,-0.007147372
2023-06-12,417.44830322265625,-0.04861853022534259,0.0,0.0,100490.62490876875,-0.06952032031129118,-0.03070271
2023-06-13,420.2005310058594,0.01509793574569845,0.0,0.0,100490.62490876875,0.04502632497823389,-0.010554969
2023-06-14,420.7009582519531,-0.01606693993345003,0.0,0.0,100490.62490876875,0.011930646673910639,-0.04006487
2023-06-15,425.9166259765625,-0.01013759327917497,0.0,0.0,100490.62490876875,-0.01115964549922216,-0.0092615485
2023-06-16,424.46588134765625,-0.018212175879955377,0.0,-0.0,100490.62490876875,0.007282635456482389,-0.04006487
